sample-id	Target	Harvest_ID	Block_row_column	Sp_speed	Stress	Speed	Block	Rows	Columns	root_weight	Nucleic_Acid_ngul	Plate_name	Plate_postion	Plate_row	Plate_column	GQ_submission_order	sample_type	greenhouse_compartment	greenhouse_table	Sp_full_name	Sp_abb_name	Sp_Tribe	Sp_Lineage_Walden	Sp_Family	Sp_Guest	Roots	Shoot_.DryWeight	Rainbow	Broken	Flowering	soil_moisture	Missing	Notes_1	Notes_2	Rainbow.batch	barcode	Amplicon_concentation_ngul
11_16S	16S	11	11.3.2	S1	Control	Slow	11	3	2	0.6140625	397.1	S1	C2	C	2	1503	rhizoplane	2.1	11_12	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	2.048	0	0	0	normal	0				VAL12505791-C02	2.9
12_16S	16S	12	12.6.7	S1	Control	Slow	12	6	7	0.8740625	476.2	S1	D2	D	2	1504	rhizoplane	2.1	11_12	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	2.005	0	0	0	normal	0				VAL12505791-D02	2.9
13_16S	16S	13	13.5.6	S1	Control	Slow	13	5	6	0.5340625	109.8	S1	E2	E	2	1505	rhizoplane	2.1	13_14	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.436	1	0	0	normal	0				VAL12505791-E02	26.4
14_16S	16S	14	14.1.4	S1	Control	Slow	14	1	4	0.4740625	108	S1	F2	F	2	1506	rhizoplane	2.1	13_14	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.99	0	0	0	normal	0				VAL12505791-F02	26.4
15_16S	16S	15	15.6.13	S1	Control	Slow	15	6	13	0.8640625	368.3	S1	G2	G	2	1507	rhizoplane	2.1	15_16	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	2.096	0	0	0	normal	0				VAL12505791-G02	3.6
16_16S	16S	16	16.6.8	S1	Control	Slow	16	6	8	0.4940625	189.6	S1	H2	H	2	1508	rhizoplane	2.1	15_16	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.802	0	0	0	normal	0				VAL12505791-H02	24
17_16S	16S	17	1.5.8	S1	MeJA	Slow	1	5	8	0.6240625	159.3	S1	A3	A	3	1509	rhizoplane	2.12	1_2	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.243	0	1	0	normal	0				VAL12505791-A03	22.9
18_16S	16S	18	2.1.5	S1	MeJA	Slow	2	1	5	0.5640625	94.6	S1	B3	B	3	1510	rhizoplane	2.12	1_2	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.617	0	0	0	normal	0				VAL12505791-B03	26
19_16S	16S	19	3.5.12	S1	MeJA	Slow	3	5	12	0.8640625	766.2	S1	C3	C	3	1511	rhizoplane	2.12	3_4	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.459	1	0	0	normal	0				VAL12505791-C03	3.4
20_16S	16S	20	4.1.4	S1	MeJA	Slow	4	1	4	0.6240625	242.2	S1	D3	D	3	1512	rhizoplane	2.12	3_4	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.327	0	0	0	normal	0				VAL12505791-D03	23.7
21_16S	16S	21	5.6.1	S1	MeJA	Slow	5	6	1	0.3340625	91.7	S1	E3	E	3	1513	rhizoplane	2.12	5_6	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.481	0	0	0	normal	0				VAL12505791-E03	26.2
22_16S	16S	22	6.5.7	S1	MeJA	Slow	6	5	7	0.5740625	113.1	S1	F3	F	3	1514	rhizoplane	2.12	5_6	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.266	0	0	0	normal	0				VAL12505791-F03	26.6
23_16S	16S	23	7.1.3	S1	MeJA	Slow	7	1	3	0.6940625	141.5	S1	G3	G	3	1515	rhizoplane	2.12	7_8	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.624	0	0	0	normal	0				VAL12505791-G03	24.5
24_16S	16S	24	8.5.16	S1	MeJA	Slow	8	5	16	0.4840625	150.7	S1	H3	H	3	1516	rhizoplane	2.12	7_8	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.614	1	0	0	normal	0				VAL12505791-H03	23
25_16S	16S	25	9.1.17	S1	MeJA	Slow	9	1	17	0.6140625	122.7	S1	A4	A	4	1517	rhizoplane	2.1	9_10	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.731	0	0	0	normal	0				VAL12505791-A04	26.7
26_16S	16S	26	10.2.2	S1	MeJA	Slow	10	2	2	0.5140625	163.8	S1	B4	B	4	1518	rhizoplane	2.1	9_10	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.531	1	0	0	normal	0				VAL12505791-B04	27.2
27_16S	16S	27	11.4.10	S1	MeJA	Slow	11	4	10	0.6340625	115.3	S1	C4	C	4	1519	rhizoplane	2.1	11_12	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.689	0	0	0	normal	0				VAL12505791-C04	26
28_16S	16S	28	12.6.14	S1	MeJA	Slow	12	6	14	1.0040625	161.3	S1	D4	D	4	1520	rhizoplane	2.1	11_12	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.676	0	0	0	normal	0				VAL12505791-D04	26.2
29_16S	16S	29	13.5.11	S1	MeJA	Slow	13	5	11	0.9640625	278.4	S1	E4	E	4	1521	rhizoplane	2.1	13_14	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.74	1	0	0	normal	0				VAL12505791-E04	7.1
30_16S	16S	30	14.3.13	S1	MeJA	Slow	14	3	13	0.6140625	70	S1	F4	F	4	1522	rhizoplane	2.1	13_14	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.263	0	0	0	normal	0				VAL12505791-F04	26.5
31_16S	16S	31	15.1.6	S1	MeJA	Slow	15	1	6	0.6840625	107.7	S1	G4	G	4	1523	rhizoplane	2.1	15_16	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.543	0	0	0	normal	0				VAL12505791-G04	25.1
32_16S	16S	32	16.2.9	S1	MeJA	Slow	16	2	9	0.4340625	150.8	S1	H4	H	4	1524	rhizoplane	2.1	15_16	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.599	0	0	0	normal	0				VAL12505791-H04	23.5
33_16S	16S	33	1.4.16	S1	SA	Slow	1	4	16	0.7740625	178	S1	A5	A	5	1525	rhizoplane	2.12	1_2	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.621	0	1	0	normal	0				VAL12505791-A05	26
34_16S	16S	34	2.2.3	S1	SA	Slow	2	2	3	1.0040625	160.1	S1	B5	B	5	1526	rhizoplane	2.12	1_2	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.942	0	0	0	normal	0				VAL12505791-B05	26
35_16S	16S	35	3.5.5	S1	SA	Slow	3	5	5	0.6740625	322.3	S1	C5	C	5	1527	rhizoplane	2.12	3_4	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	2.199	1	0	0	normal	0				VAL12505791-C05	18.2
36_16S	16S	36	4.5.9	S1	SA	Slow	4	5	9	0.6240625	320.5	S1	D5	D	5	1528	rhizoplane	2.12	3_4	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.697	0	0	0	normal	0				VAL12505791-D05	3.5
37_16S	16S	37	5.3.10	S1	SA	Slow	5	3	10	1.1840625	546.7	S1	E5	E	5	1529	rhizoplane	2.12	5_6	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	2.027	0	0	0	normal	0				VAL12505791-E05	3.3
38_16S	16S	38	6.4.1	S1	SA	Slow	6	4	1	0.7940625	152.8	S1	F5	F	5	1530	rhizoplane	2.12	5_6	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	2.271	0	0	0	normal	0				VAL12505791-F05	27.1
39_16S	16S	39	7.1.14	S1	SA	Slow	7	1	14	0.4940625	138.5	S1	G5	G	5	1531	rhizoplane	2.12	7_8	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.756	0	1	0	normal	0				VAL12505791-G05	27.8
40_16S	16S	40	8.5.4	S1	SA	Slow	8	5	4	0.7740625	104.9	S1	H5	H	5	1532	rhizoplane	2.12	7_8	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.119	1	0	0	normal	0				VAL12505791-H05	24.5
41_16S	16S	41	9.4.17	S1	SA	Slow	9	4	17	1.4840625	305.8	S1	A6	A	6	1533	rhizoplane	2.1	9_10	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	2.063	0	0	0	normal	0				VAL12505791-A06	3.1
42_16S	16S	42	10.1.13	S1	SA	Slow	10	1	13	0.9940625	606	S1	B6	B	6	1534	rhizoplane	2.1	9_10	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1		1	0	0	normal	0		grinded before weighing (dry biomass lost0		VAL12505791-B06	2.9
43_16S	16S	43	11.6.15	S1	SA	Slow	11	6	15	0.3740625	138.8	S1	C6	C	6	1535	rhizoplane	2.1	11_12	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.979	0	0	0	normal	0				VAL12505791-C06	27.8
44_16S	16S	44	12.5.6	S1	SA	Slow	12	5	6	0.8040625	148.1	S1	D6	D	6	1536	rhizoplane	2.1	11_12	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.52	0	0	0	normal	0				VAL12505791-D06	27
45_16S	16S	45	13.5.2	S1	SA	Slow	13	5	2	0.4840625	152.8	S1	E6	E	6	1537	rhizoplane	2.1	13_14	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	2.008	1	0	0	normal	0				VAL12505791-E06	27.6
46_16S	16S	46	14.3.11	S1	SA	Slow	14	3	11	0.6940625	233.3	S1	F6	F	6	1538	rhizoplane	2.1	13_14	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.895	0	0	0	normal	0				VAL12505791-F06	25.6
47_16S	16S	47	15.1.8	S1	SA	Slow	15	1	8	1.1440625	412.2	S1	G6	G	6	1539	rhizoplane	2.1	15_16	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.909	0	0	0	normal	0				VAL12505791-G06	3
48_16S	16S	48	16.3.7	S1	SA	Slow	16	3	7	0.4640625	97.6	S1	H6	H	6	1540	rhizoplane	2.1	15_16	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes	1	1.797	0	0	0	normal	0				VAL12505791-H06	24.5
Blank_S1_16S	16S	Blank_S1	Blank	S1	Blank	Slow	Blank	Blank	Blank	Blank	17.6	S1	A7	A	7	1541	Blank	2.1	15_16	Brassica_oleraceae_Rivera_Slow	Bo_S	Brassiceae	lineage_II	Brassicaceae	yes											VAL12505791-A07	13.8
145_16S	16S	145	1.6.2	S2	Control	Slow	1	6	2	1.1240625	52.9	S2	A1	A	1	1542	rhizoplane	2.12	1_2	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	normal	0				VAL12505793-A01	27.1
146_16S	16S	146	2.6.13	S2	Control	Slow	2	6	13	1.7840625	95.2	S2	B1	B	1	1543	rhizoplane	2.12	1_2	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.32	0	0	0	normal	0				VAL12505793-B01	27.7
147_16S	16S	147	3.3.17	S2	Control	Slow	3	3	17	2.4340625	66.3	S2	C1	C	1	1544	rhizoplane	2.12	3_4	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.328	0	0	0	wet	0				VAL12505793-C01	28.8
148_16S	16S	148	4.4.11	S2	Control	Slow	4	4	11	1.7640625	86.1	S2	D1	D	1	1545	rhizoplane	2.12	3_4	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	normal	0				VAL12505793-D01	24.3
149_16S	16S	149	5.3.7	S2	Control	Slow	5	3	7	1.4340625	115.6	S2	E1	E	1	1546	rhizoplane	2.12	5_6	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.807	0	0	0	normal	0				VAL12505793-E01	25.3
150_16S	16S	150	6.6.10	S2	Control	Slow	6	6	10	1.7040625	71.8	S2	F1	F	1	1547	rhizoplane	2.12	5_6	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.945	0	0	0	normal	0				VAL12505793-F01	24.4
151_16S	16S	151	7.3.8	S2	Control	Slow	7	3	8	2.2440625	48.4	S2	G1	G	1	1548	rhizoplane	2.12	7_8	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.233	0	0	0	normal	0				VAL12505793-G01	12.5
152_16S	16S	152	8.2.5	S2	Control	Slow	8	2	5	1.5040625	42.3	S2	H1	H	1	1549	rhizoplane	2.12	7_8	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.281	0	0	0	normal	0				VAL12505793-H01	20.5
153_16S	16S	153	9.3.4	S2	Control	Slow	9	3	4	1.1840625	69.6	S2	A2	A	2	1550	rhizoplane	2.1	9_10	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.012	0	0	0	wet	0				VAL12505793-A02	30.1
154_16S	16S	154	10.2.15	S2	Control	Slow	10	2	15	1.7040625	60.6	S2	B2	B	2	1551	rhizoplane	2.1	9_10	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	3.004	0	0	0	normal	0				VAL12505793-B02	26.1
155_16S	16S	155	11.6.9	S2	Control	Slow	11	6	9	2.2840625	60	S2	C2	C	2	1552	rhizoplane	2.1	11_12	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	3.144	0	0	0	normal	0				VAL12505793-C02	17.1
156_16S	16S	156	12.6.6	S2	Control	Slow	12	6	6	1.6740625	65.5	S2	D2	D	2	1553	rhizoplane	2.1	11_12	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	normal	0				VAL12505793-D02	25.9
157_16S	16S	157	13.3.16	S2	Control	Slow	13	3	16	2.1240625	56.9	S2	E2	E	2	1554	rhizoplane	2.1	13_14	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.832	0	0	0	normal	0				VAL12505793-E02	26.9
158_16S	16S	158	14.6.12	S2	Control	Slow	14	6	12	1.9140625	56.4	S2	F2	F	2	1555	rhizoplane	2.1	13_14	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.495	0	0	0	normal	0				VAL12505793-F02	11.6
159_16S	16S	159	15.2.14	S2	Control	Slow	15	2	14	2.0440625	59.8	S2	G2	G	2	1556	rhizoplane	2.1	15_16	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.382	0	0	0	normal	0				VAL12505793-G02	23.2
160_16S	16S	160	16.6.1	S2	Control	Slow	16	6	1	1.5540625	55.3	S2	H2	H	2	1557	rhizoplane	2.1	15_16	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	dry	0				VAL12505793-H02	21.7
161_16S	16S	161	1.2.15	S2	MeJA	Slow	1	2	15	1.2040625	54.5	S2	A3	A	3	1558	rhizoplane	2.12	1_2	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	wet	0				VAL12505793-A03	26.7
162_16S	16S	162	2.3.17	S2	MeJA	Slow	2	3	17	0.9340625	64.4	S2	B3	B	3	1559	rhizoplane	2.12	1_2	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	1.401	0	0	0	wet	0				VAL12505793-B03	24.6
163_16S	16S	163	3.6.10	S2	MeJA	Slow	3	6	10	1.5440625	71.5	S2	C3	C	3	1560	rhizoplane	2.12	3_4	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.228	0	0	0	normal	0				VAL12505793-C03	22.7
164_16S	16S	164	4.1.2	S2	MeJA	Slow	4	1	2	1.6440625	60.8	S2	D3	D	3	1561	rhizoplane	2.12	3_4	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	normal	0				VAL12505793-D03	16
165_16S	16S	165	5.4.11	S2	MeJA	Slow	5	4	11	1.8840625	51.7	S2	E3	E	3	1562	rhizoplane	2.12	5_6	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.111	0	0	0	wet	0				VAL12505793-E03	24.5
166_16S	16S	166	6.1.9	S2	MeJA	Slow	6	1	9	1.1840625	55.1	S2	F3	F	3	1563	rhizoplane	2.12	5_6	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	1.93	0	0	0	wet	0				VAL12505793-F03	22.4
167_16S	16S	167	7.5.4	S2	MeJA	Slow	7	5	4	2.1940625	44.8	S2	G3	G	3	1564	rhizoplane	2.12	7_8	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.095	0	0	0	wet	0				VAL12505793-G03	21.6
168_16S	16S	168	8.3.14	S2	MeJA	Slow	8	3	14	1.1540625	64.3	S2	H3	H	3	1565	rhizoplane	2.12	7_8	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.229	0	0	0	wet	0				VAL12505793-H03	22.6
169_16S	16S	169	9.6.3	S2	MeJA	Slow	9	6	3	1.5740625	99.2	S2	A4	A	4	1566	rhizoplane	2.1	9_10	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.199	0	0	0	wet	0				VAL12505793-A04	19.4
170_16S	16S	170	10.5.7	S2	MeJA	Slow	10	5	7	1.8440625	60.4	S2	B4	B	4	1567	rhizoplane	2.1	9_10	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.124	0	0	0	wet	0				VAL12505793-B04	15.6
171_16S	16S	171	11.3.13	S2	MeJA	Slow	11	3	13	0.9340625	137.2	S2	C4	C	4	1568	rhizoplane	2.1	11_12	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.016	0	0	0	wet	0				VAL12505793-C04	23
172_16S	16S	172	12.2.8	S2	MeJA	Slow	12	2	8	1.6140625	56.7	S2	D4	D	4	1569	rhizoplane	2.1	11_12	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	dry	0				VAL12505793-D04	22.5
173_16S	16S	173	13.4.5	S2	MeJA	Slow	13	4	5	1.7240625	54.1	S2	E4	E	4	1570	rhizoplane	2.1	13_14	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	0	1.883	0	0	0	normal	0				VAL12505793-E04	26.5
174_16S	16S	174	14.4.6	S2	MeJA	Slow	14	4	6	0.7940625	53.5	S2	F4	F	4	1571	rhizoplane	2.1	13_14	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	1.551	0	0	0	wet	0				VAL12505793-F04	24.8
175_16S	16S	175	15.6.12	S2	MeJA	Slow	15	6	12	0.6840625	70.8	S2	G4	G	4	1572	rhizoplane	2.1	15_16	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.025	0	0	0	wet	0				VAL12505793-G04	10.6
176_16S	16S	176	16.1.1	S2	MeJA	Slow	16	1	1	0.7140625	64.5	S2	H4	H	4	1573	rhizoplane	2.1	15_16	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	wet	0				VAL12505793-H04	23.1
177_16S	16S	177	1.4.12	S2	SA	Slow	1	4	12	1.5640625	52.5	S2	A5	A	5	1574	rhizoplane	2.12	1_2	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	wet	0				VAL12505793-A05	28.8
178_16S	16S	178	2.3.5	S2	SA	Slow	2	3	5	1.2240625	63.9	S2	B5	B	5	1575	rhizoplane	2.12	1_2	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.612	0	0	0	wet	0	All SA plants have more lateral roots			VAL12505793-B05	27.9
179_16S	16S	179	3.1.4	S2	SA	Slow	3	1	4	1.5140625	65.5	S2	C5	C	5	1576	rhizoplane	2.12	3_4	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.71	0	0	0	normal	0	All SA plants have more lateral roots			VAL12505793-C05	27.7
180_16S	16S	180	4.3.2	S2	SA	Slow	4	3	2	1.8640625	64.7	S2	D5	D	5	1577	rhizoplane	2.12	3_4	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	wet	0	All SA plants have more lateral roots			VAL12505793-D05	25.5
181_16S	16S	181	5.2.9	S2	SA	Slow	5	2	9	1.7340625	78.1	S2	E5	E	5	1578	rhizoplane	2.12	5_6	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	3.082	0	0	0	normal	0	All SA plants have more lateral roots			VAL12505793-E05	23.4
182_16S	16S	182	6.6.16	S2	SA	Slow	6	6	16	1.3040625	61	S2	F5	F	5	1579	rhizoplane	2.12	5_6	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.384	0	0	0	wet	0	All SA plants have more lateral roots			VAL12505793-F05	20.8
183_16S	16S	183	7.6.13	S2	SA	Slow	7	6	13	1.4740625	54.5	S2	G5	G	5	1580	rhizoplane	2.12	7_8	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.194	0	0	0	normal	0	All SA plants have more lateral roots			VAL12505793-G05	18.5
184_16S	16S	184	8.5.14	S2	SA	Slow	8	5	14	2.3140625	62.5	S2	H5	H	5	1581	rhizoplane	2.12	7_8	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.544	0	0	0	wet	0	All SA plants have more lateral roots			VAL12505793-H05	10.4
185_16S	16S	185	9.3.15	S2	SA	Slow	9	3	15	1.7840625	65.2	S2	A6	A	6	1582	rhizoplane	2.1	9_10	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.022	0	0	0	wet	0	All SA plants have more lateral roots			VAL12505793-A06	27.2
186_16S	16S	186	10.2.8	S2	SA	Slow	10	2	8	1.1240625	65.4	S2	B6	B	6	1583	rhizoplane	2.1	9_10	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.282	0	0	0	wet	0	All SA plants have more lateral roots			VAL12505793-B06	22
187_16S	16S	187	11.4.3	S2	SA	Slow	11	4	3	1.9340625	72	S2	C6	C	6	1584	rhizoplane	2.1	11_12	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	0	2.149	0	0	0	normal	0	All SA plants have more lateral roots			VAL12505793-C06	20.8
188_16S	16S	188	12.2.11	S2	SA	Slow	12	2	11	1.5040625	68.8	S2	D6	D	6	1585	rhizoplane	2.1	11_12	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	normal	0	All SA plants have more lateral roots			VAL12505793-D06	22
189_16S	16S	189	13.4.1	S2	SA	Slow	13	4	1	2.1740625	14.9	S2	E6	E	6	1586	rhizoplane	2.1	13_14	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.799	0	0	0	normal	0	All SA plants have more lateral roots			VAL12505793-E06	12.9
190_16S	16S	190	14.5.6	S2	SA	Slow	14	5	6	1.2440625	59.4	S2	F6	F	6	1587	rhizoplane	2.1	13_14	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	3.041	0	0	0	wet	0	All SA plants have more lateral roots			VAL12505793-F06	24.7
191_16S	16S	191	15.5.7	S2	SA	Slow	15	5	7	1.5240625	52.8	S2	G6	G	6	1588	rhizoplane	2.1	15_16	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1	2.803	0	0	0	normal	0	All SA plants have more lateral roots			VAL12505793-G06	23.4
192_16S	16S	192	16.4.10	S2	SA	Slow	16	4	10	1.3340625	72.4	S2	H6	H	6	1589	rhizoplane	2.1	15_16	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes	1		1	0	0	wet	0	All SA plants have more lateral roots			VAL12505793-H06	27
Blank_S2_16S	16S	Blank_S2	Blank	S2	Blank	Slow	Blank	Blank	Blank	Blank	5	S2	A7	A	7	1590	Blank	2.1	15_16	Solanum_lycopersicum	Sl	Solaneae	Solanaceae	Solanaceae	yes											VAL12505793-A07	12.3
1009_16S	16S	1009	1.1.2	S8	Control	Slow	1	1	2	1.7540625	81.5	S8	A1	A	1	1591	rhizoplane	2.12	1_2	Isatis_tinctoria	It	Isatidae	lineage_II	Brassicaceae	no	1	0.639	0	0	0	normal	0				VAL12505795-A01	27.8
1010_16S	16S	1010	2.1.16	S8	Control	Slow	2	1	16	2.0440625	59.6	S8	B1	B	1	1592	rhizoplane	2.12	1_2	Isatis_tinctoria	It	Isatidae	lineage_II	Brassicaceae	no	1		1	1	0	normal	0				VAL12505795-B01	25.5
1011_16S	16S	1011	3.4.11	S8	Control	Slow	3	4	11	2.1740625	96.3	S8	C1	C	1	1593	rhizoplane	2.12	3_4	Isatis_tinctoria	It	Isatidae	lineage_II	Brassicaceae	no	1	1.033	0	1	0	normal	0				VAL12505795-C01	27
1012_16S	16S	1012	4.5.7	S8	Control	Slow	4	5	7	1.2640625	167.5	S8	D1	D	1	1594	rhizoplane	2.12	3_4	Isatis_tinctoria	It	Isatidae	lineage_II	Brassicaceae	no	1	0.704	0	0	0	dry	0	wilting			VAL12505795-D01	23.6
1013_16S	16S	1013	5.4.15	S8	Control	Slow	5	4	15	1.8240625	66.4	S8	E1	E	1	1595	rhizoplane	2.12	5_6	Isatis_tinctoria	It	Isatidae	lineage_II	Brassicaceae	no	1	0.902	0	1	0	normal	0	2 broken leaves			VAL12505795-E01	25.7
